# l C_l D_l
1.636000000000000000e+03 5.327223861985172562e+02 2.270664957094873190e+08
1.637000000000000000e+03 5.454101939512119088e+02 2.327587195066222250e+08
1.638000000000000000e+03 5.581900543202693825e+02 2.385036757869120538e+08
1.639000000000000000e+03 5.710585591269748420e+02 2.443000627145231664e+08
1.640000000000000000e+03 5.840122536897530381e+02 2.501465515944694579e+08
1.641000000000000000e+03 5.970476382457109139e+02 2.560417873499346673e+08
1.642000000000000000e+03 6.101611693914824173e+02 2.619843890121174753e+08
1.643000000000000000e+03 6.233492615426088150e+02 2.679729502223519385e+08
1.644000000000000000e+03 6.366082884108318467e+02 2.740060397463107705e+08
1.645000000000000000e+03 6.499345844985310805e+02 2.800822020000370741e+08
1.646000000000000000e+03 6.633244466095956113e+02 2.861999575875703096e+08
1.647000000000000000e+03 6.767741353760167158e+02 2.923578038499290347e+08
1.648000000000000000e+03 6.902798767994555647e+02 2.985542154251949787e+08
1.649000000000000000e+03 7.038378638070589659e+02 3.047876448194496632e+08
1.650000000000000000e+03 7.174442578207739416e+02 3.110565229883008599e+08
1.651000000000000000e+03 7.310951903394385454e+02 3.173592599287457466e+08
1.652000000000000000e+03 7.447867645328359458e+02 3.236942452810739279e+08
1.653000000000000000e+03 7.585150568470469352e+02 3.300598489405776262e+08
1.654000000000000000e+03 7.722761186202702675e+02 3.364544216787567735e+08
1.655000000000000000e+03 7.860659777083853896e+02 3.428762957737547159e+08
1.656000000000000000e+03 7.998806401194850650e+02 3.493237856497318149e+08
1.657000000000000000e+03 8.137160916566100468e+02 3.557951885248860121e+08
1.658000000000000000e+03 8.275682995679179612e+02 3.622887850678256750e+08
1.659000000000000000e+03 8.414332142035442530e+02 3.688028400620074868e+08
1.660000000000000000e+03 8.553067706783177755e+02 3.753356030779076219e+08
1.661000000000000000e+03 8.691848905396166174e+02 3.818853091526454687e+08
1.662000000000000000e+03 8.830634834396350925e+02 3.884501794767689705e+08
1.663000000000000000e+03 8.969384488111300016e+02 3.950284220878191590e+08
1.664000000000000000e+03 9.108056775460594281e+02 4.016182325704380870e+08
1.665000000000000000e+03 9.246610536762244692e+02 4.082177947626513243e+08
1.666000000000000000e+03 9.385004560551841450e+02 4.148252814680185914e+08
1.667000000000000000e+03 9.523197600406944048e+02 4.214388551733396649e+08
1.668000000000000000e+03 9.661148391768130068e+02 4.280566687715459466e+08
1.669000000000000000e+03 9.798815668750581835e+02 4.346768662895185351e+08
1.670000000000000000e+03 9.936158180937235329e+02 4.412975836204398274e+08
1.671000000000000000e+03 1.007313471014621427e+03 4.479169492603607178e+08
1.672000000000000000e+03 1.020970408716554061e+03 4.545330850486732721e+08
1.673000000000000000e+03 1.034582520844692681e+03 4.611441069121205211e+08
1.674000000000000000e+03 1.048145705275142745e+03 4.677481256120201349e+08
1.675000000000000000e+03 1.061655869773973109e+03 4.743432474943698049e+08
1.676000000000000000e+03 1.075108933649873734e+03 4.809275752424529195e+08
1.677000000000000000e+03 1.088500829399856002e+03 4.874992086316678524e+08
1.678000000000000000e+03 1.101827504347144441e+03 4.940562452861863375e+08
1.679000000000000000e+03 1.115084922270539892e+03 5.005967814370967746e+08
1.680000000000000000e+03 1.128269065024619067e+03 5.071189126817288399e+08
1.681000000000000000e+03 1.141375934149971499e+03 5.136207347437738776e+08
1.682000000000000000e+03 1.154401552472799722e+03 5.201003442338730693e+08
1.683000000000000000e+03 1.167341965693186921e+03 5.265558394103286862e+08
1.684000000000000000e+03 1.180193243961323560e+03 5.329853209395877719e+08
1.685000000000000000e+03 1.192951483441007895e+03 5.393868926561530828e+08
1.686000000000000000e+03 1.205612807859776240e+03 5.457586623215932846e+08
1.687000000000000000e+03 1.218173370044906733e+03 5.520987423822687864e+08
1.688000000000000000e+03 1.230629353444744311e+03 5.584052507254811525e+08
1.689000000000000000e+03 1.242976973634609521e+03 5.646763114336645603e+08
1.690000000000000000e+03 1.255212479806678175e+03 5.709100555362944603e+08
1.691000000000000000e+03 1.267332156243197005e+03 5.771046217591717243e+08
1.692000000000000000e+03 1.279332323772393693e+03 5.832581572707397938e+08
1.693000000000000000e+03 1.291209341206475983e+03 5.893688184251002073e+08
1.694000000000000000e+03 1.302959606761130999e+03 5.954347715014011860e+08
1.695000000000000000e+03 1.314579559455854906e+03 6.014541934392325878e+08
1.696000000000000000e+03 1.326065680494629760e+03 6.074252725697422028e+08
1.697000000000000000e+03 1.337414494626290434e+03 6.133462093421072960e+08
1.698000000000000000e+03 1.348622571484052742e+03 6.192152170450515747e+08
1.699000000000000000e+03 1.359686526903632966e+03 6.250305225230748653e+08
1.700000000000000000e+03 1.370603024219432427e+03 6.307903668870817423e+08
1.701000000000000000e+03 1.381368775538235468e+03 6.364930062190812826e+08
1.702000000000000000e+03 1.391980542989936339e+03 6.421367122706555128e+08
1.703000000000000000e+03 1.402435139954719034e+03 6.477197731548547745e+08
1.704000000000000000e+03 1.412729432266266713e+03 6.532404940312414169e+08
1.705000000000000000e+03 1.422860339390518220e+03 6.586971977837750912e+08
1.706000000000000000e+03 1.432824835579404635e+03 6.640882256911951303e+08
1.707000000000000000e+03 1.442619950999231378e+03 6.694119380896524191e+08
1.708000000000000000e+03 1.452242772833184972e+03 6.746667150272648335e+08
1.709000000000000000e+03 1.461690446357551536e+03 6.798509569103105068e+08
1.710000000000000000e+03 1.470960175991253891e+03 6.849630851407834291e+08
1.711000000000000000e+03 1.480049226318238652e+03 6.900015427449994087e+08
1.712000000000000000e+03 1.488954923082387722e+03 6.949647949930018187e+08
1.713000000000000000e+03 1.497674654154578775e+03 6.998513300084975958e+08
1.714000000000000000e+03 1.506205870471439994e+03 7.046596593690047264e+08
1.715000000000000000e+03 1.514546086945567140e+03 7.093883186960079670e+08
1.716000000000000000e+03 1.522692883346790495e+03 7.140358682348215580e+08
1.717000000000000000e+03 1.530643905154196545e+03 7.186008934239171743e+08
1.718000000000000000e+03 1.538396864378598821e+03 7.230820054534683228e+08
1.719000000000000000e+03 1.545949540355151839e+03 7.274778418128588200e+08
1.720000000000000000e+03 1.553299780505846911e+03 7.317870668269227743e+08
1.721000000000000000e+03 1.560445501071611943e+03 7.360083721806759834e+08
1.722000000000000000e+03 1.567384687813785604e+03 7.401404774323186874e+08
1.723000000000000000e+03 1.574115396684696634e+03 7.441821305142681599e+08
1.724000000000000000e+03 1.580635754467170500e+03 7.481321082220253944e+08
1.725000000000000000e+03 1.586943959382739649e+03 7.519892166906534433e+08
1.726000000000000000e+03 1.593038281668354784e+03 7.557522918586542606e+08
1.727000000000000000e+03 1.598917064121452540e+03 7.594201999190613031e+08
1.728000000000000000e+03 1.604578722613194941e+03 7.629918377575380802e+08
1.729000000000000000e+03 1.610021746569750121e+03 7.664661333773062229e+08
1.730000000000000000e+03 1.615244699421488122e+03 7.698420463107181787e+08
1.731000000000000000e+03 1.620246219019948967e+03 7.731185680172898769e+08
1.732000000000000000e+03 1.625025018022533914e+03 7.762947222680460215e+08
1.733000000000000000e+03 1.629579884244790264e+03 7.793695655159965754e+08
1.734000000000000000e+03 1.633909680980247686e+03 7.823421872525981665e+08
1.735000000000000000e+03 1.638013347287736224e+03 7.852117103500472307e+08
1.736000000000000000e+03 1.641889898246166695e+03 7.879772913892710209e+08
1.737000000000000000e+03 1.645538425176724331e+03 7.906381209734669924e+08
1.738000000000000000e+03 1.648958095832500248e+03 7.931934240270812511e+08
1.739000000000000000e+03 1.652148154555526617e+03 7.956424600800811052e+08
1.740000000000000000e+03 1.655107922401276483e+03 7.979845235374300480e+08
1.741000000000000000e+03 1.657836797230636876e+03 8.002189439336403608e+08
1.742000000000000000e+03 1.660334253769422503e+03 8.023450861723136902e+08
1.743000000000000000e+03 1.662599843635487105e+03 8.043623507505683899e+08
1.744000000000000000e+03 1.664633195333513868e+03 8.062701739682720900e+08
1.745000000000000000e+03 1.666434014217582444e+03 8.080680281219955683e+08
1.746000000000000000e+03 1.668002082421628529e+03 8.097554216836247444e+08
1.747000000000000000e+03 1.669337258757896961e+03 8.113318994635497332e+08
1.748000000000000000e+03 1.670439478583554774e+03 8.127970427583893538e+08
1.749000000000000000e+03 1.671308753635607445e+03 8.141504694831969738e+08
1.750000000000000000e+03 1.671945171834264102e+03 8.153918342880908251e+08
1.751000000000000000e+03 1.672348897054966073e+03 8.165208286592924595e+08
1.752000000000000000e+03 1.672520168869249801e+03 8.175371810045324564e+08
1.753000000000000000e+03 1.672459302254654858e+03 8.184406567228029966e+08
1.754000000000000000e+03 1.672166687273911975e+03 8.192310582584481239e+08
1.755000000000000000e+03 1.671642788723622971e+03 8.199082251395777464e+08
1.756000000000000000e+03 1.670888145752703622e+03 8.204720340008116961e+08
1.757000000000000000e+03 1.669903371450836403e+03 8.209223985903596878e+08
1.758000000000000000e+03 1.668689152407214351e+03 8.212592697614504099e+08
1.759000000000000000e+03 1.667246248239852775e+03 8.214826354481316805e+08
1.760000000000000000e+03 1.665575491095780990e+03 8.215925206254740953e+08
1.761000000000000000e+03 1.663677785122424439e+03 8.215889872542148829e+08
1.762000000000000000e+03 1.661554105910482576e+03 8.214721342098772526e+08
1.763000000000000000e+03 1.659205499908667207e+03 8.212420971964304447e+08
1.764000000000000000e+03 1.656633083810626431e+03 8.208990486445333958e+08
1.765000000000000000e+03 1.653838043914424134e+03 8.204431975944396257e+08
1.766000000000000000e+03 1.650821635454948364e+03 8.198747895636285543e+08
1.767000000000000000e+03 1.647585181909613084e+03 8.191941063992404938e+08
1.768000000000000000e+03 1.644130074277774156e+03 8.184014661154094934e+08
1.769000000000000000e+03 1.640457770334242923e+03 8.174972227155811787e+08
1.770000000000000000e+03 1.636569793857313243e+03 8.164817659999145269e+08
1.771000000000000000e+03 1.632467733831735814e+03 8.153555213578761816e+08
1.772000000000000000e+03 1.628153243627075426e+03 8.141189495461463928e+08
1.773000000000000000e+03 1.623628040151876803e+03 8.127725464519418478e+08
1.774000000000000000e+03 1.618893902984114447e+03 8.113168428418956995e+08
1.775000000000000000e+03 1.613952673478395809e+03 8.097524040966303349e+08
1.776000000000000000e+03 1.608806253850348867e+03 8.080798299311397076e+08
1.777000000000000000e+03 1.603456606238733912e+03 8.062997541011592150e+08
1.778000000000000000e+03 1.597905751745720636e+03 8.044128440956486464e+08
1.779000000000000000e+03 1.592155769455868949e+03 8.024198008155674934e+08
1.780000000000000000e+03 1.586208795434280773e+03 8.003213582390880585e+08
1.781000000000000000e+03 1.580067021704463741e+03 7.981182830734291077e+08
1.782000000000000000e+03 1.573732695206447033e+03 7.958113743934973478e+08
1.783000000000000000e+03 1.567208116735610474e+03 7.934014632674832344e+08
1.784000000000000000e+03 1.560495639862856024e+03 7.908894123696485758e+08
1.785000000000000000e+03 1.553597669836579598e+03 7.882761155804553032e+08
1.786000000000000000e+03 1.546516662467065544e+03 7.855624975742714405e+08
1.787000000000000000e+03 1.539255122993782152e+03 7.827495133948228359e+08
1.788000000000000000e+03 1.531815604936245109e+03 7.798381480186506510e+08
1.789000000000000000e+03 1.524200708928892936e+03 7.768294159067326784e+08
1.790000000000000000e+03 1.516413081540642679e+03 7.737243605445331335e+08
1.791000000000000000e+03 1.508455414079690627e+03 7.705240539707032442e+08
1.792000000000000000e+03 1.500330441384066035e+03 7.672295962946263552e+08
1.793000000000000000e+03 1.492040940598641555e+03 7.638421152031002045e+08
1.794000000000000000e+03 1.483589729939095832e+03 7.603627654563497305e+08
1.795000000000000000e+03 1.474979667443476501e+03 7.567927283736435175e+08
1.796000000000000000e+03 1.466213649711936796e+03 7.531332113087475300e+08
1.797000000000000000e+03 1.457294610635269237e+03 7.493854471154848337e+08
1.798000000000000000e+03 1.448225520112829145e+03 7.455506936036491394e+08
1.799000000000000000e+03 1.439009382760442122e+03 7.416302329855313301e+08
1.800000000000000000e+03 1.429649236608970796e+03 7.376253713133554459e+08
1.801000000000000000e+03 1.420148151794038085e+03 7.335374379078361988e+08
1.802000000000000000e+03 1.410509229237653926e+03 7.293677847782006264e+08
1.803000000000000000e+03 1.400735599322275675e+03 7.251177860339055061e+08
1.804000000000000000e+03 1.390830420557913385e+03 7.207888372883294821e+08
1.805000000000000000e+03 1.380796878242995263e+03 7.163823550547736883e+08
1.806000000000000000e+03 1.370638183119471933e+03 7.118997761349852085e+08
1.807000000000000000e+03 1.360357570022935761e+03 7.073425570005751848e+08
1.808000000000000000e+03 1.349958296528205210e+03 7.027121731675357819e+08
1.809000000000000000e+03 1.339443641591161168e+03 6.980101185642415285e+08
1.810000000000000000e+03 1.328816904187343425e+03 6.932379048931715488e+08
1.811000000000000000e+03 1.318081401947936911e+03 6.883970609866640568e+08
1.812000000000000000e+03 1.307240469793843204e+03 6.834891321570435762e+08
1.813000000000000000e+03 1.296297458568353477e+03 6.785156795413761139e+08
1.814000000000000000e+03 1.285255733669110441e+03 6.734782794411967993e+08
1.815000000000000000e+03 1.274118673679912717e+03 6.683785226574900150e+08
1.816000000000000000e+03 1.262889669003065137e+03 6.632180138212780952e+08
1.817000000000000000e+03 1.251572120492755403e+03 6.579983707200686932e+08
1.818000000000000000e+03 1.240169438090159247e+03 6.527212236205223799e+08
1.819000000000000000e+03 1.228685039460887992e+03 6.473882145876625776e+08
1.820000000000000000e+03 1.217122348635252820e+03 6.420009968008784056e+08
1.821000000000000000e+03 1.205484794652114942e+03 6.365612338671293259e+08
1.822000000000000000e+03 1.193775810206759161e+03 6.310705991315879822e+08
1.823000000000000000e+03 1.181998830303507702e+03 6.255307749861073494e+08
1.824000000000000000e+03 1.170157290913536826e+03 6.199434521757688522e+08
1.825000000000000000e+03 1.158254627638557622e+03 6.143103291038730145e+08
1.826000000000000000e+03 1.146294274380957404e+03 6.086331111357047558e+08
1.827000000000000000e+03 1.134279662020831438e+03 6.029135099013193846e+08
1.828000000000000000e+03 1.122214217100665110e+03 5.971532425977721214e+08
1.829000000000000000e+03 1.110101360518052388e+03 5.913540312910205126e+08
1.830000000000000000e+03 1.097944506227109969e+03 5.855176022178734541e+08
1.831000000000000000e+03 1.085747059949083450e+03 5.796456850882799625e+08
1.832000000000000000e+03 1.073512417892706708e+03 5.737400123882857561e+08
1.833000000000000000e+03 1.061243965484844011e+03 5.678023186839730740e+08
1.834000000000000000e+03 1.048945076111915569e+03 5.618343399266835451e+08
1.835000000000000000e+03 1.036619109872713125e+03 5.558378127598874569e+08
1.836000000000000000e+03 1.024269412342956912e+03 5.498144738279237747e+08
1.837000000000000000e+03 1.011899313352297440e+03 5.437660590870305300e+08
1.838000000000000000e+03 9.995121257741111549e+02 5.376943031188952923e+08
1.839000000000000000e+03 9.871111443286031317e+02 5.316009384470452070e+08
1.840000000000000000e+03 9.746996443997991264e+02 5.254876948564402461e+08
1.841000000000000000e+03 9.622808808667413132e+02 5.193562987164841294e+08
1.842000000000000000e+03 9.498580869495291381e+02 5.132084723078529835e+08
1.843000000000000000e+03 9.374344730704654012e+02 5.070459331533341408e+08
1.844000000000000000e+03 9.250132257309571742e+02 5.008703933530825377e+08
1.845000000000000000e+03 9.125975064044531564e+02 4.946835589245014787e+08
1.846000000000000000e+03 9.001904504459304235e+02 4.884871291470891237e+08
1.847000000000000000e+03 8.877951660183240392e+02 4.822827959125206470e+08
